"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Italy","ITA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2085267852238.52","2117348604584.16","2135013124258.4","2116805609276.16","2162338598302.74","2224761783817.9","2252944727974.16","2294178398008.2","2335717139925.32","2373689538111.94","2463580096160.01","2511653697417.05","2518031866139.97","2521522535424.76","2557418782936.24","2578334606204.43","2624503288767.39","2663531568043.51","2637908052346.05","2498601784489.15","2541410224900.21","2559386466905.87","2483093568082.38","2437378190287.33","2437267349481.56","2456236707301.17","2488007213708.98","2529503666965.27","2553384444692.49","2562135378241.47","",
"Jamaica","JAM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20790383780.0556","21796272185.0505","22222507551.5789","24315223880.6899","24651598208.3679","25230900176.3024","25202204769.2181","24914783736.8765","24333134770.3222","24588066665.2423","24804122879.4052","25137720861.093","25639794283.3976","26579830571.965","26931674460.7246","27172389211.17","27960150834.88","28360527343.4138","28130314533.7233","26910401195.963","26515878756.766","26974703229.884","26809176729.2177","26943640992.3823","27129950371.542","27380273578.2955","27756927225.1976","28035430606.1794","28579564152.1887","28779621101.254","",
"Jordan","JOR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28256729821.8442","28711247932.4939","32831248006.3929","34304382522.8369","36009817113.6516","38242740631.7891","39040874434.0899","40332532264.9003","41547417854.8389","42955680240.9446","44779454819.8412","47139312850.3346","49865760396.9812","51941007450.5515","56390905033.1259","60984843536.9479","65920331741.009","71310090136.7504","76467463339.2752","80308967092.2836","82167986482.1095","84417072036.1038","86467865211.3573","88724631023.3256","91727141839.9301","94017136257.4682","95892007954.775","97893384071.2481","99786731859.5699","101738027866.803","",
"Japan","JPN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3961691170340.04","4097081837789.7","4131827942580.5","4110428385615.24","4151247667302.23","4265080703449.41","4397298175008.31","4444615092456.65","4394461618902.23","4383389585119.11","4505231720880.02","4523538094883.73","4528875543095.53","4598086731631.04","4699460192616.89","4777596726447.68","4845438913184.54","4925591382652.59","4871728041071.2","4607855140036.06","4801004412917.95","4795463029302.74","4867159497650.99","4964515723861.49","4983118731185.28","5044058338650.02","5070385521480.09","5180326221091.46","5197069415565.54","5231066130909.63","",
"Kazakhstan","KAZ","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220299761047.029","196066787328.127","185675247601.825","168593124818.682","147350391094.366","135267659022.886","135943997320.805","138255045274.572","135628199415.151","139290160796.433","152940596557.466","173587577090.332","190599159644.505","208324881492.087","228324070118.178","250471504917.876","277271955944.089","301949160023.096","311913482304.495","315656444090.368","338699364509.476","363763117485.494","381223747124.771","404097171949.419","421069253173.842","426122084210.952","430809427136.853","448472613650.923","466859990810.033","487868690396.484","",
"Kenya","KEN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76153822930.418","77249178998.8263","76631576478.637","76902237104.2746","78926907297.2056","82404597729.8419","85821783946.4541","86229353246.6095","89066483260.4642","91119811808.3368","91666253120.5984","95131151777.2095","95651385546.6967","98456339037.4481","103481845730.088","109594172812.524","116687649399.44","124681604935.497","124971218790.782","129103941782.699","139956030815.561","148504914269.536","155281504077.038","164410007680.978","173217658364.58","183123122510.89","193888838038.969","203206547190.571","216046052697.289","227638541534.843","",
"Kyrgyz Republic","KGZ","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22651204108.5755","20851809389.6699","17966369820.0724","15188889742.6675","12138177112.9704","11479824006.279","12293112415.6652","13512005720.8318","13798708221.5026","14303159934.82","15081729076.7669","15884321600.4237","15881569702.275","16998090620.2335","18192514561.9534","18160583898.8903","18724088426.8811","20323663847.8908","22031180060.5948","22667064814.1867","22560174505.9655","23903920384.0456","23882849027.3791","26489774124.2511","27555732867.8332","28623744973.2903","29864829305.2725","31280403475.2799","32455892922.2026","33918725104.9318","",
"Cambodia","KHM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17586546192.9119","11464908856.0774","12600332539.1778","13343437857.526","13878058850.6037","14527778509.7288","16373588139.7446","18127526050.17","19477411669.5342","20758818799.9835","22524542245.9929","24853699018.7928","28146835740.0382","31178554968.1051","34362687939.113","36662093824.9519","36693878745.5031","38881963567.4546","41630751178.192","44675351848.305","47961967887.8686","51387685545.5751","55003367899.9845","58870636422.7182","62890960721.9283","67588392994.1564","72356150509.8081","",
"Kiribati","KIR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154617940.638914","154617940.638914","155974238.363817","157330536.088719","160043131.538525","160043131.538525","162755726.98833","165468322.438136","176318704.237358","173606108.787552","184456490.586774","181743895.136969","188627377.350395","192411854.892191","189276772.701079","198649061.239702","198551136.543964","202591547.466449","198354473.373853","199946766.902889","198099489.401571","201258306.80287","210744253.09084","219626646.891228","218094030.462088","240787603.99516","253152970.353099","255409849.767337","261317882.657013","267190651.805842","",
"St. Kitts and Nevis","KNA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","610366956.190155","598985509.911581","624556044.547824","667038030.772634","702402513.128711","740213842.436895","783463338.295477","836926616.203475","832852911.224228","859669829.026424","945499709.780812","995702711.723133","1009321087.78902","969620503.997709","1008369900.63606","1106512735.08779","1141365544.35468","1148220651.76742","1218510102.41579","1169186128.60104","1162062064.82091","1183309617.84471","1156945333.9291","1219231692.66977","1295858017.7303","1309253356.8086","1346257817.01461","1319637696.55441","1358223095.40776","1396834733.90672","",
"Korea, Rep.","KOR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543148848781.119","601689736555.341","638986334078.823","682932453890.93","746231184354.519","817978069558.733","882522292299.409","936978793022.086","888916951515.011","990848546566.792","1080627681875.24","1133064054880.2","1220594869724.18","1259010544570.18","1324446249876","1381510582277.37","1454237811268.34","1538577037202.55","1584934130590.02","1597497887427.73","1706204821733.33","1769089863145.02","1811592795391.58","1868924429045.04","1928775870340.71","1982957176351.5","2041392578799.39","2105893148315.45","2167119965181.17","2211315087770.39","",
"Kuwait","KWT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67170197580.8513","90001661796.805","97594351068.986","102335768889.443","102955030420.167","105501443191.973","109364963780.445","107408414599.406","112450790558.895","112690684727.688","116087501051.221","136200845185.537","150148217690.917","166077509648.455","178557857502.988","189256286365.377","193949382266.18","180225414529.965","175953596193.872","192895124522.171","205676004982.843","208039840207.049","209081863880.365","210321760349.228","216475497907.473","206274942530.65","208845693124.392","209738133971.238","",
"Latin America & Caribbean (excluding high income)","LAC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4478083249012.38","4629883009081.05","4746578722780.5","4948828014379.12","5210147697076.36","5227829456049.46","5436784807813.1","5721507856140.14","5868487300035.2","5893813947729.86","6102921809934.65","6114007428232.84","6142346580280.15","6293750611805.92","6629501973982.84","6890216587901.84","7240376080603.66","7625468242808.28","7910679823657.38","7739260824427.69","8255390448105.99","8630760746198.73","8844794412007.92","9101447827590.74","9242032815814.3","9297506396991.81","9293624592234.78","9483334168575.96","9629200599419.12","9700754686849.66","",
"Lao PDR","LAO","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8366077048.4496","8725530873.10541","9210657979.13219","9755243341.35711","10551175453.2735","11293055433.9466","12075474872.8747","12905312527.8019","13417344751.8632","14397666418.4512","15232555754.1036","16108642928.032","17062072213.5544","18097228527.8197","19247795207.9614","20615845411.9041","22392780009.1365","24093921170.1042","25979247073.3644","27928151712.7976","30309558822.0562","32746038984.8469","35374268307.0201","38213513284.2258","41122311944.8449","44111931099.5629","47209839789.6086","50463792572.0591","53616750150.2587","56110940843.9437","",
"Lebanon","LBN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21170906255.7243","31639364548.5416","36840352672.649","40806463392.9525","44113925993.6813","46958772454.1589","52258509327.0115","52809819181.9634","54745681283.8772","54457946395.0076","55188702122.1892","57307765762.6394","59269496447.341","61182181340.9527","65268811258.9332","67021787487.5928","68060300139.3793","74397137774.3517","81144309627.9396","89447121630.9181","96580650834.8237","97418333333.2649","99893287486.2473","103700243931.369","106252681487.398","106477524868.2","108106120020.497","109025778306.588","106925500511.904","99761491977.6067","",
"Liberia","LBR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4839570802.84241","4980899480.80227","5168331638.85531","3610331213.67194","3704916392.42999","3900580884.18271","4214339953.61602","4616189062.83117","4946047576.82868","5208214776.24577","5525906898.74156","5979073584.06923","6457029706.53674","7019051384.42237","7068265035.8669","7068265035.8669","6955202193.97297","7126900130.29696","7214030141.41583","7049676851.37787","",
"Libya","LBY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86540725665.8774","89724743548.1248","88143005632.4277","87297846968.7528","98660535669.2708","103062403709.244","115296662281.677","122791576264.405","130591686431.238","134075031340.204","133015648431.917","139694749537.903","52977949150.4267","118214760087.593","102137552746.2","77624540051.8971","70745422757.5003","68767756473.2848","87115614620.6817","100298646254.751","102842173262.421","",
